Escolaridade,Etinia,Regiao,Renda,Filho,classificacao
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6047959402892891,0.5081680890358242,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.6047959402892891,0.6055689603699992,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.6262019760882166,0.5081680890358242,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.5207378187676579,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5826847429340452,0.6047959402892891,0.6055689603699992,0.4250974866145632,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.5207378187676579,0.6267862552529242,0.36471612937220166,MUITO IMPROVAVEL
0.5666234348219533,0.3928774848903957,0.6196116507374831,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.5666234348219533,0.3928774848903957,0.5081680890358242,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.6232560327746626,0.6047959402892891,0.5081680890358242,0.4250974866145632,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.6262019760882166,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6262019760882166,0.6055689603699992,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.6047959402892891,0.6196116507374831,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.6262019760882166,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6262019760882166,0.6196116507374831,0.4250974866145632,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6047959402892891,0.6196116507374831,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.6262019760882166,0.5081680890358242,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5826847429340452,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.5081680890358242,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6262019760882166,0.6364897919007960,0.6785247813125838,0.85891036788982700,MUITO PROVAVEL
0.5826847429340452,0.6262019760882166,0.6196116507374831,0.4250974866145632,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.6262019760882166,0.6364897919007960,0.6785247813125838,0.85891036788982700,MUITO PROVAVEL
0.5666234348219533,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5666234348219533,0.6047959402892891,0.6196116507374831,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.5776576491728649,0.6262019760882166,0.5081680890358242,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5666234348219533,0.3928774848903957,0.6364897919007960,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5826847429340452,0.6047959402892891,0.6364897919007960,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.6232560327746626,0.6262019760882166,0.6364897919007960,0.6267862552529242,0.36471612937220166,PROVAVEL
0.5826847429340452,0.3928774848903957,0.6364897919007960,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.6047959402892891,0.6055689603699992,0.4250974866145632,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.5207378187676579,0.6267862552529242,0.36471612937220166,MUITO IMPROVAVEL
0.5666234348219533,0.3928774848903957,0.6364897919007960,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5776576491728649,0.6262019760882166,0.6055689603699992,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.5081680890358242,0.6267862552529242,0.85891036788982700,PROVAVEL
0.6232560327746626,0.6047959402892891,0.6055689603699992,0.6785247813125838,0.36471612937220166,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6196116507374831,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.6262019760882166,0.6055689603699992,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5666234348219533,0.3928774848903957,0.6364897919007960,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6196116507374831,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.5666234348219533,0.6047959402892891,0.5081680890358242,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5826847429340452,0.6262019760882166,0.6055689603699992,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5826847429340452,0.3928774848903957,0.6055689603699992,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5666234348219533,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.3928774848903957,0.5581111981232817,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5666234348219533,0.6262019760882166,0.5081680890358242,0.6785247813125838,0.85891036788982700,MUITO PROVAVEL
0.5826847429340452,0.3928774848903957,0.6364897919007960,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.5666234348219533,0.3928774848903957,0.5581111981232817,0.6267862552529242,0.36471612937220166,MUITO IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.5581111981232817,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.6232560327746626,0.3928774848903957,0.5081680890358242,0.6267862552529242,0.36471612937220166,MUITO IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.5081680890358242,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5826847429340452,0.3928774848903957,0.5207378187676579,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5666234348219533,0.6262019760882166,0.5581111981232817,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6262019760882166,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.3928774848903957,0.5081680890358242,0.6267862552529242,0.36471612937220166,MUITO IMPROVAVEL
0.5826847429340452,0.6047959402892891,0.6055689603699992,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5826847429340452,0.6262019760882166,0.5207378187676579,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.6232560327746626,0.3928774848903957,0.6055689603699992,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.6232560327746626,0.6047959402892891,0.6196116507374831,0.4250974866145632,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.6047959402892891,0.6364897919007960,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5666234348219533,0.3928774848903957,0.5581111981232817,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5666234348219533,0.6262019760882166,0.6196116507374831,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.6262019760882166,0.6364897919007960,0.4250974866145632,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.6047959402892891,0.5207378187676579,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6047959402892891,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.6232560327746626,0.6047959402892891,0.6364897919007960,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5666234348219533,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6262019760882166,0.6196116507374831,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6196116507374831,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5826847429340452,0.6262019760882166,0.6196116507374831,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.6232560327746626,0.6047959402892891,0.5081680890358242,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5666234348219533,0.3928774848903957,0.5581111981232817,0.6267862552529242,0.36471612937220166,MUITO IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.6262019760882166,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.6232560327746626,0.6047959402892891,0.5081680890358242,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.6047959402892891,0.6196116507374831,0.4250974866145632,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6047959402892891,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5826847429340452,0.6262019760882166,0.5081680890358242,0.6785247813125838,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5826847429340452,0.6047959402892891,0.6196116507374831,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.6047959402892891,0.6364897919007960,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5666234348219533,0.3928774848903957,0.5207378187676579,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5666234348219533,0.6262019760882166,0.5081680890358242,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.6047959402892891,0.5207378187676579,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.6047959402892891,0.6364897919007960,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5666234348219533,0.6262019760882166,0.6364897919007960,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.6047959402892891,0.5081680890358242,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.6232560327746626,0.3928774848903957,0.6364897919007960,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.5207378187676579,0.6267862552529242,0.36471612937220166,MUITO IMPROVAVEL
0.6232560327746626,0.6047959402892891,0.6196116507374831,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.6047959402892891,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.85891036788982700,PROVAVEL
0.6232560327746626,0.6047959402892891,0.6196116507374831,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.6262019760882166,0.6196116507374831,0.4250974866145632,0.85891036788982700,PROVAVEL
0.6232560327746626,0.6262019760882166,0.5207378187676579,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.6232560327746626,0.6047959402892891,0.5081680890358242,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.6232560327746626,0.3928774848903957,0.5581111981232817,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6047959402892891,0.5581111981232817,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6262019760882166,0.6196116507374831,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.6047959402892891,0.6055689603699992,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6196116507374831,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5776576491728649,0.6047959402892891,0.5581111981232817,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5826847429340452,0.3928774848903957,0.6055689603699992,0.4250974866145632,0.85891036788982700,PROVAVEL
0.6232560327746626,0.3928774848903957,0.6196116507374831,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.6232560327746626,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6047959402892891,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6047959402892891,0.5081680890358242,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.5207378187676579,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6196116507374831,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5826847429340452,0.6262019760882166,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.5581111981232817,0.6267862552529242,0.85891036788982700,PROVAVEL
0.6232560327746626,0.3928774848903957,0.5581111981232817,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5826847429340452,0.6047959402892891,0.6196116507374831,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.3928774848903957,0.5581111981232817,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6196116507374831,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5826847429340452,0.3928774848903957,0.5081680890358242,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5826847429340452,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5666234348219533,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5826847429340452,0.6047959402892891,0.6196116507374831,0.6785247813125838,0.85891036788982700,MUITO PROVAVEL
0.5826847429340452,0.6047959402892891,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6047959402892891,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.3928774848903957,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.6364897919007960,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.6232560327746626,0.6262019760882166,0.5581111981232817,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.6262019760882166,0.5081680890358242,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.6232560327746626,0.3928774848903957,0.6055689603699992,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5826847429340452,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.5207378187676579,0.6267862552529242,0.36471612937220166,MUITO IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.5581111981232817,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5666234348219533,0.6047959402892891,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.6055689603699992,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.6232560327746626,0.3928774848903957,0.5581111981232817,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.6232560327746626,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.6047959402892891,0.6196116507374831,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5666234348219533,0.6047959402892891,0.6364897919007960,0.4250974866145632,0.85891036788982700,PROVAVEL
0.6232560327746626,0.6047959402892891,0.6055689603699992,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.6047959402892891,0.6055689603699992,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5826847429340452,0.6047959402892891,0.6364897919007960,0.4250974866145632,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.6262019760882166,0.6196116507374831,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6055689603699992,0.6785247813125838,0.85891036788982700,PROVAVEL
0.5776576491728649,0.6047959402892891,0.6364897919007960,0.6785247813125838,0.36471612937220166,PROVAVEL
0.5826847429340452,0.6262019760882166,0.6055689603699992,0.6785247813125838,0.36471612937220166,PROVAVEL
0.5826847429340452,0.6047959402892891,0.5081680890358242,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.6262019760882166,0.6055689603699992,0.6785247813125838,0.85891036788982700,MUITO PROVAVEL
0.5826847429340452,0.6047959402892891,0.5581111981232817,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6262019760882166,0.6055689603699992,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5826847429340452,0.6262019760882166,0.5581111981232817,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.3928774848903957,0.6364897919007960,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6262019760882166,0.5081680890358242,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.3928774848903957,0.6055689603699992,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.5207378187676579,0.4250974866145632,0.85891036788982700,IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.6196116507374831,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.5776576491728649,0.3928774848903957,0.5581111981232817,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5666234348219533,0.6047959402892891,0.6055689603699992,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.5776576491728649,0.6047959402892891,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.5081680890358242,0.6785247813125838,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.6262019760882166,0.5081680890358242,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5666234348219533,0.6262019760882166,0.5207378187676579,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.5207378187676579,0.4250974866145632,0.85891036788982700,IMPROVAVEL
0.5776576491728649,0.6047959402892891,0.6364897919007960,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.6047959402892891,0.6364897919007960,0.4250974866145632,0.36471612937220166,IMPROVAVEL
0.5666234348219533,0.6262019760882166,0.6196116507374831,0.6785247813125838,0.85891036788982700,MUITO PROVAVEL
0.5666234348219533,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.6196116507374831,0.6267862552529242,0.85891036788982700,PROVAVEL
0.5666234348219533,0.6262019760882166,0.6196116507374831,0.6267862552529242,0.36471612937220166,IMPROVAVEL
0.5776576491728649,0.6262019760882166,0.6364897919007960,0.6267862552529242,0.85891036788982700,MUITO PROVAVEL
0.6232560327746626,0.3928774848903957,0.6055689603699992,0.4250974866145632,0.85891036788982700,PROVAVEL
0.5776576491728649,0.3928774848903957,0.5207378187676579,0.4250974866145632,0.36471612937220166,MUITO IMPROVAVEL
0.5826847429340452,0.3928774848903957,0.6055689603699992,0.6267862552529242,0.85891036788982700,PROVAVEL
